seed,sweep,sweep_label,restrictive_label,restrictive_count,restrictive_share,condition,condition_label,final_total_score,final_min_score,final_score_gap,final_idle_infrastructure,cumulative_trades_executed
32,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,192,35,11,7,66
33,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,116,19,8,19,40
34,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,144,22,11,15,46
35,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,178,27,16,8,54
36,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,170,30,8,13,61
37,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,141,22,11,9,42
38,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,139,22,14,4,56
39,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,195,30,19,7,68
40,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,164,22,19,6,60
41,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,181,30,18,4,62
42,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,91,9,19,9,35
43,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,158,22,14,7,56
44,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,184,27,17,5,59
45,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,118,22,3,19,42
46,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,145,22,17,11,55
47,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,126,22,8,16,42
48,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,170,30,10,7,60
49,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,144,25,10,4,42
50,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,137,19,22,8,55
51,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,160,22,16,7,51
52,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,112,11,28,26,42
53,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,177,30,16,13,55
54,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,131,19,11,9,47
55,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,142,19,24,11,48
56,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,136,17,21,9,47
57,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,170,30,12,9,49
58,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,152,22,16,7,65
59,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,177,30,15,11,54
60,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,166,25,19,5,58
61,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,141,25,9,8,50
62,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,116,13,25,23,35
63,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,166,27,14,8,65
64,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,127,17,16,14,50
65,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,117,14,23,7,46
66,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,149,22,24,5,61
67,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,134,17,19,6,57
68,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,90,12,14,2,33
69,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,132,19,15,9,45
70,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,157,22,20,9,58
71,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,181,27,20,2,58
72,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,165,30,11,8,53
73,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,168,27,14,7,62
74,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,171,30,8,5,62
75,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,167,27,11,9,62
76,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,164,25,16,5,66
77,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,120,22,6,12,36
78,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,142,22,14,9,44
79,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,148,25,9,9,47
80,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,149,22,17,16,46
81,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,197,35,12,6,67
82,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,182,30,13,8,51
83,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,106,12,29,12,44
84,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,174,26,18,5,56
85,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,128,11,31,11,51
86,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,154,22,16,4,52
87,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,147,27,6,12,70
88,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,75,11,11,15,28
89,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,170,30,8,14,61
90,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,135,22,11,6,44
91,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,147,27,7,7,52
92,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,138,25,5,12,51
93,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,111,19,8,13,52
94,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,166,27,14,9,60
95,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,142,22,11,5,59
96,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,173,30,14,10,66
97,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,117,19,8,8,43
98,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,158,25,10,11,57
99,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,2,0.4,equity_central,Equity central,170,27,18,5,60
0,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,56,2,35,12,0
1,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,28,2,13,11,0
2,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,22,2,7,12,0
3,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,12,0,6,14,0
4,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,21,3,3,11,0
5,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,13,1,5,5,0
6,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,52,3,17,8,0
7,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,36,3,8,10,0
8,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,36,0,15,11,0
9,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,39,3,10,11,0
10,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,25,2,7,22,0
11,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,34,3,12,26,0
12,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,44,1,25,11,0
13,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,30,0,20,16,0
14,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,18,0,9,15,0
15,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,27,1,10,14,0
16,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,37,0,26,16,0
17,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,39,1,19,22,0
18,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,44,3,23,12,0
19,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,34,2,11,16,0
20,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,19,2,4,16,0
21,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,31,2,10,14,0
22,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,28,2,12,21,0
23,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,27,2,8,20,0
24,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,33,3,15,9,0
25,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,33,2,15,14,0
26,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,25,1,8,13,0
27,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,23,1,6,19,0
28,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,33,1,16,20,0
29,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,36,2,21,17,0
30,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,45,1,16,7,0
31,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,45,3,13,6,0
32,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,25,2,7,15,0
33,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,42,1,30,19,0
34,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,37,3,11,17,0
35,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,28,1,8,11,0
36,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,24,2,7,14,0
37,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,21,2,7,14,0
38,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,23,3,3,7,0
39,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,32,1,13,16,0
40,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,34,1,14,9,0
41,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,35,2,19,16,0
42,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,27,3,3,10,0
43,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,36,2,19,20,0
44,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,40,3,19,15,0
45,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,31,2,14,17,0
46,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,32,1,20,14,0
47,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,20,2,4,19,0
48,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,22,1,8,12,0
49,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,47,3,14,16,0
50,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,29,2,10,13,0
51,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,29,2,12,28,0
52,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,24,1,11,16,0
53,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,25,3,5,23,0
54,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,18,2,4,27,0
55,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,17,1,5,18,0
56,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,35,2,16,18,0
57,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,34,3,13,22,0
58,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,16,0,6,9,0
59,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,29,2,13,13,0
60,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,22,3,3,23,0
61,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,25,3,4,15,0
62,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,30,1,20,23,0
63,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,18,1,5,7,0
64,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,40,1,23,16,0
65,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,22,3,3,21,0
66,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,35,2,13,16,0
67,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,33,2,10,20,0
68,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,36,3,9,15,0
69,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,30,1,11,19,0
70,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,30,3,7,18,0
71,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,17,2,4,17,0
72,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,37,3,15,18,0
73,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,48,1,20,17,0
74,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,30,0,9,11,0
75,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,24,1,11,10,0
76,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,18,1,8,12,0
77,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,27,3,6,8,0
78,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,31,3,9,18,0
79,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,22,1,8,23,0
80,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,51,4,20,14,0
81,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,34,0,11,15,0
82,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,37,1,22,22,0
83,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,37,3,11,13,0
84,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,35,2,13,14,0
85,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,31,0,12,18,0
86,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,16,0,6,23,0
87,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,18,1,5,19,0
88,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,27,3,6,13,0
89,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,3,0.6,no_trade,No trade,31,1,15,8,0
