episode,seed,scenario,scenario_label,change_round,epsilon,total_reward,mean_absolute_td_error,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_max_score,final_score_gap,final_welfare,final_coordination_capacity,cumulative_capacity_cost,cumulative_workload_units,rounds_bilateral_3pass,rounds_clearinghouse,rounds_public_pool,rounds_subsidized_catch_up,rounds_central_cap2,rounds_equity_cap2,rounds_central_full
11832,111832,need_based,Need-based,,0.03,21.15,1.8918525080838957,111,22.2,18,20.0,25,7,21.15,5,23,120,12,3,1,3,0,0,1
11833,111833,hoarding,Hoarding,,0.03,16.65,1.4037117336416194,101,20.2,6,10.0,31,25,16.65,6,22,80,12,3,0,3,0,1,1
11834,111834,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,17.0,1.2321617755700713,95,19.0,11,12.5,28,17,17.0,3,25,134,10,5,2,3,0,0,0
11835,111835,need_based_to_competitive,Need-based → competitive,10.0,0.03,23.0,1.699543173435804,130,26.0,14,19.5,36,22,23.0,3,25,141,11,5,1,3,0,0,0
11836,111836,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,16.950000000000003,1.5942532600846313,103,20.6,6,10.5,38,32,16.950000000000003,1,27,121,10,2,1,6,0,0,1
11837,111837,hoarding,Hoarding,,0.03,19.049999999999997,1.9482780246985285,112,22.4,9,12.5,35,26,19.049999999999997,4,23,81,12,2,1,3,0,1,1
11838,111838,hoarding,Hoarding,,0.03,20.1,1.5498342636002278,124,24.8,6,10.0,46,40,20.1,4,24,104,11,4,1,4,0,0,0
11839,111839,mixed,Mixed,,0.03,23.15,1.5187485765596005,136,27.2,11,12.5,49,38,23.15,5,23,132,12,2,1,4,1,0,0
11840,111840,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,14.149999999999999,1.2081753064673166,76,15.2,11,11.5,19,8,14.149999999999999,2,26,131,10,4,1,5,0,0,0
11841,111841,mixed,Mixed,,0.03,19.049999999999997,1.9551977770984912,122,24.4,3,12.5,35,32,19.049999999999997,4,24,163,12,3,1,3,1,0,0
11842,111842,mixed,Mixed,,0.03,20.700000000000003,1.6140349275626815,123,24.6,9,14.0,38,29,20.700000000000003,3,24,160,13,2,1,3,0,0,1
11843,111843,cooperative,Cooperative,,0.03,17.5,1.613351229445509,110,22.0,4,5.0,42,38,17.5,4,24,221,13,2,2,1,1,0,1
11844,111844,mixed,Mixed,,0.03,22.25,1.4724640002375264,130,26.0,11,18.0,34,23,22.25,3,25,97,11,3,0,5,0,0,1
11845,111845,need_based,Need-based,,0.03,29.200000000000003,2.20065890156957,153,30.6,25,27.0,35,10,29.200000000000003,3,25,226,11,3,2,4,0,0,0
11846,111846,hoarding,Hoarding,,0.03,22.85,1.690592098294666,124,24.8,17,18.0,35,18,22.85,2,26,71,11,3,0,5,0,0,1
11847,111847,need_based,Need-based,,0.03,26.15,1.4376859210985513,146,29.2,17,19.5,41,24,26.15,2,26,105,11,4,1,3,1,0,0
11848,111848,need_based,Need-based,,0.03,24.35,1.6793088180227493,134,26.8,17,19.5,37,20,24.35,2,26,275,11,3,2,4,0,0,0
11849,111849,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,14.25,1.1402649395330573,90,18.0,3,8.5,40,37,14.25,2,26,114,12,1,1,5,0,0,1
11850,111850,mixed,Mixed,,0.03,17.700000000000003,1.4694620870015727,108,21.6,6,13.5,33,27,17.700000000000003,3,25,119,12,2,1,4,0,0,1
11851,111851,hoarding,Hoarding,,0.03,23.1,1.7247266633356222,134,26.8,12,13.0,44,32,23.1,3,25,76,10,5,0,4,0,0,1
11852,111852,need_based_to_competitive,Need-based → competitive,10.0,0.03,14.399999999999999,1.6270648198790436,86,17.2,6,10.5,23,17,14.399999999999999,3,25,103,10,3,1,6,0,0,0
11853,111853,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,14.100000000000001,1.4441685656094339,84,16.8,6,6.0,33,27,14.100000000000001,2,26,91,11,2,0,5,2,0,0
11854,111854,cooperative,Cooperative,,0.03,17.85,1.3522749261924243,104,20.8,9,11.0,30,21,17.85,1,27,151,10,3,1,6,0,0,0
11855,111855,need_based_to_competitive,Need-based → competitive,10.0,0.03,24.549999999999997,1.7617827077335242,132,26.4,19,19.5,36,17,24.549999999999997,3,25,115,12,1,1,3,3,0,0
11856,111856,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,21.5,1.6764337470260435,125,25.0,11,18.0,31,20,21.5,3,25,139,11,3,1,5,0,0,0
11857,111857,cooperative,Cooperative,,0.03,24.049999999999997,1.6531380651989807,137,27.4,14,18.0,41,27,24.049999999999997,3,25,197,13,2,1,1,1,1,1
11858,111858,hoarding,Hoarding,,0.03,22.549999999999997,1.5726641882998316,127,25.4,14,19.5,33,19,22.549999999999997,2,26,62,13,1,0,3,0,1,2
11859,111859,mixed,Mixed,,0.03,17.9,1.5719504247423057,96,19.2,14,15.5,26,12,17.9,3,25,110,12,0,1,6,0,0,1
11860,111860,hoarding,Hoarding,,0.03,19.4,1.2324678801228712,106,21.2,14,16.5,27,13,19.4,1,27,67,12,2,0,3,0,1,2
11861,111861,need_based_to_competitive,Need-based → competitive,10.0,0.03,22.450000000000003,2.0306514757676752,128,25.6,13,17.5,39,26,22.450000000000003,3,25,107,12,2,0,4,0,1,1
11862,111862,need_based_to_competitive,Need-based → competitive,10.0,0.03,16.049999999999997,1.8190738656073129,97,19.4,6,9.0,33,27,16.049999999999997,3,25,91,11,4,0,4,0,0,1
11863,111863,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,18.799999999999997,1.8334602418626385,107,21.4,11,15.0,34,23,18.799999999999997,3,25,123,11,4,1,4,0,0,0
11864,111864,need_based_to_competitive,Need-based → competitive,10.0,0.03,21.0,1.7591962752265715,125,25.0,9,17.0,36,27,21.0,6,22,129,13,2,1,2,2,0,0
11865,111865,cooperative,Cooperative,,0.03,20.15,1.451616098145599,111,22.2,14,18.0,28,14,20.15,5,23,187,12,3,0,4,1,0,0
11866,111866,need_based_to_competitive,Need-based → competitive,10.0,0.03,20.1,1.3406133713155741,124,24.8,6,13.5,41,35,20.1,4,24,116,11,5,1,3,0,0,0
11867,111867,hoarding,Hoarding,,0.03,19.950000000000003,1.3730933953874753,123,24.6,6,11.5,45,39,19.950000000000003,4,24,86,12,2,1,4,1,0,0
11868,111868,mixed,Mixed,,0.03,18.65,1.2868022556277163,101,20.2,14,15.5,25,11,18.65,3,25,128,12,1,1,5,0,0,1
11869,111869,mixed,Mixed,,0.03,18.450000000000003,1.2197267646202243,113,22.6,6,8.5,44,38,18.450000000000003,3,25,125,12,2,0,4,0,1,1
11870,111870,need_based_to_competitive,Need-based → competitive,10.0,0.03,34.0,2.2215835070676,185,37.0,25,27.5,54,29,34.0,6,22,163,13,2,3,2,0,0,0
11871,111871,need_based_to_competitive,Need-based → competitive,10.0,0.03,29.35,1.9167950212502767,159,31.8,22,24.5,47,25,29.35,3,25,138,12,4,1,1,1,0,1
11872,111872,need_based,Need-based,,0.03,20.9,1.4231743522946376,116,23.2,14,16.5,34,20,20.9,3,25,228,11,0,1,6,0,1,1
11873,111873,hoarding,Hoarding,,0.03,22.35,2.2080730177738217,134,26.8,9,13.0,47,38,22.35,2,26,87,12,3,1,1,1,2,0
11874,111874,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,14.25,1.2595364392120534,85,17.0,6,7.5,39,33,14.25,3,25,113,11,3,1,5,0,0,0
11875,111875,need_based_to_competitive,Need-based → competitive,10.0,0.03,21.15,1.8023501898903,131,26.2,6,14.0,44,38,21.15,3,25,101,12,4,0,2,0,1,1
11876,111876,need_based_to_competitive,Need-based → competitive,10.0,0.03,27.0,1.6259060576165723,160,32.0,12,21.0,45,33,27.0,1,27,123,11,2,1,4,2,0,0
11877,111877,need_based,Need-based,,0.03,18.950000000000003,1.7612872890179407,103,20.6,14,15.5,27,13,18.950000000000003,3,25,130,12,3,0,2,0,1,2
11878,111878,mixed,Mixed,,0.03,20.15,1.3592398515382915,116,23.2,11,12.5,31,20,20.15,5,23,116,13,2,0,3,0,1,1
11879,111879,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,19.35,1.1024198570968686,114,22.8,9,13.0,33,24,19.35,2,26,155,10,2,1,7,0,0,0
11880,111880,mixed,Mixed,,0.03,9.3,1.6770654147175548,52,10.4,6,7.5,17,11,9.3,3,25,103,11,4,1,4,0,0,0
11881,111881,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,15.0,1.5602328210326006,95,19.0,3,10.0,30,27,15.0,5,23,128,12,0,2,6,0,0,0
11882,111882,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,13.2,1.3228018489314177,73,14.6,9,9.0,23,14,13.2,3,25,88,10,3,1,5,1,0,0
11883,111883,mixed,Mixed,,0.03,17.700000000000003,1.7824637158307581,108,21.6,6,7.5,41,35,17.700000000000003,3,25,126,12,2,1,4,0,0,1
11884,111884,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,18.15,1.3359024828153625,106,21.2,9,11.5,42,33,18.15,3,25,128,10,4,1,5,0,0,0
11885,111885,need_based_to_competitive,Need-based → competitive,10.0,0.03,29.950000000000003,2.4940731941135144,163,32.6,22,26.0,39,17,29.950000000000003,3,25,128,11,4,1,4,0,0,0
11886,111886,need_based,Need-based,,0.03,21.799999999999997,1.6362463188133294,122,24.4,14,18.0,39,25,21.799999999999997,3,25,270,12,2,1,3,1,0,1
11887,111887,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,21.799999999999997,1.5591306751372733,122,24.4,14,15.5,38,24,21.799999999999997,5,23,104,12,1,0,5,1,1,0
11888,111888,mixed,Mixed,,0.03,12.0,2.171230194339397,65,13.0,9,10.5,17,8,12.0,3,25,60,11,1,1,5,1,0,1
11889,111889,hoarding,Hoarding,,0.03,16.65,1.3543359956789183,96,19.2,9,11.5,31,22,16.65,3,25,85,13,1,0,3,0,1,2
11890,111890,hoarding,Hoarding,,0.03,19.5,1.8448649648769138,115,23.0,9,10.0,41,32,19.5,2,26,73,9,3,2,5,1,0,0
11891,111891,need_based_to_competitive,Need-based → competitive,10.0,0.03,12.75,1.2266831143264647,75,15.0,6,6.5,39,33,12.75,2,26,90,10,2,1,6,1,0,0
11892,111892,need_based_to_competitive,Need-based → competitive,10.0,0.03,17.200000000000003,2.049391510705085,93,18.6,13,13.5,25,12,17.200000000000003,6,22,111,13,3,0,2,1,0,1
11893,111893,need_based,Need-based,,0.03,26.15,1.5341216747233468,151,30.2,14,18.0,50,36,26.15,4,24,193,12,3,1,4,0,0,0
11894,111894,need_based_to_competitive,Need-based → competitive,10.0,0.03,29.450000000000003,1.8826440230937955,173,34.6,14,20.5,50,36,29.450000000000003,3,25,119,10,3,3,3,1,0,0
11895,111895,need_based,Need-based,,0.03,29.200000000000003,1.7927799187482818,158,31.6,22,23.5,51,29,29.200000000000003,8,20,160,14,3,0,1,0,1,1
11896,111896,need_based,Need-based,,0.03,29.4,1.5918020663159376,156,31.2,24,26.0,44,20,29.4,2,26,263,11,5,2,2,0,0,0
11897,111897,need_based,Need-based,,0.03,27.1,1.6867193227861332,149,29.8,19,20.5,44,25,27.1,2,26,185,12,3,1,2,2,0,0
11898,111898,hoarding,Hoarding,,0.03,15.75,1.3556728107726213,90,18.0,9,11.5,28,19,15.75,1,27,32,10,1,0,7,0,1,1
11899,111899,hoarding,Hoarding,,0.03,23.15,1.8450791182193729,131,26.2,14,19.0,36,22,23.15,4,24,80,12,1,1,4,1,0,1
11900,111900,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,15.450000000000001,1.208188032731362,88,17.6,9,11.0,25,16,15.450000000000001,3,25,157,12,1,3,4,0,0,0
11901,111901,cooperative,Cooperative,,0.03,18.450000000000003,1.3959419037377265,113,22.6,6,10.0,39,33,18.450000000000003,3,25,217,11,5,0,3,0,0,1
11902,111902,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,14.100000000000001,1.6322808659727763,84,16.8,6,9.0,30,24,14.100000000000001,5,23,131,13,1,1,3,0,0,2
11903,111903,cooperative,Cooperative,,0.03,18.5,1.3735092164045546,105,21.0,11,12.0,40,29,18.5,2,26,135,12,2,0,2,1,2,1
11904,111904,cooperative,Cooperative,,0.03,21.65,1.5067319897745615,116,23.2,17,18.0,38,21,21.65,6,22,212,13,2,2,3,0,0,0
11905,111905,cooperative,Cooperative,,0.03,26.950000000000003,1.7141595334125177,148,29.6,19,20.5,42,23,26.950000000000003,8,20,197,14,1,1,3,0,0,1
11906,111906,need_based_to_competitive,Need-based → competitive,10.0,0.03,15.149999999999999,1.390794757416085,91,18.2,6,7.5,37,31,15.149999999999999,1,27,96,10,4,1,4,1,0,0
11907,111907,hoarding,Hoarding,,0.03,11.7,1.30875622953515,63,12.6,9,9.0,17,8,11.7,5,23,63,11,2,1,5,0,0,1
11908,111908,mixed,Mixed,,0.03,21.200000000000003,2.1113354249802265,113,22.6,17,17.0,28,11,21.200000000000003,3,25,82,11,3,0,4,0,1,1
11909,111909,hoarding,Hoarding,,0.03,19.4,1.9790077853152037,106,21.2,14,14.0,28,14,19.4,3,25,78,13,1,0,3,0,1,2
11910,111910,need_based,Need-based,,0.03,20.450000000000003,1.645731597867671,113,22.6,14,16.5,31,17,20.450000000000003,4,24,247,13,2,3,2,0,0,0
11911,111911,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,12.95,1.4787381655531182,78,15.6,5,5.5,28,23,12.95,2,26,115,10,3,1,6,0,0,0
11912,111912,hoarding,Hoarding,,0.03,23.15,1.9623360016259173,131,26.2,14,17.0,44,30,23.15,3,25,62,11,2,1,4,1,1,0
11913,111913,hoarding,Hoarding,,0.03,22.75,1.468541194082467,120,24.0,19,20.5,35,16,22.75,2,26,87,11,3,2,3,0,0,1
11914,111914,mixed,Mixed,,0.03,18.799999999999997,1.4888463196025203,102,20.4,14,15.5,27,13,18.799999999999997,4,24,102,13,1,2,3,0,0,1
11915,111915,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,25.25,1.4738434343596563,135,27.0,20,21.0,38,18,25.25,4,24,109,11,4,1,4,0,0,0
11916,111916,cooperative,Cooperative,,0.03,27.4,1.6317718584873666,146,29.2,22,23.5,41,19,27.4,2,26,180,11,2,2,5,0,0,0
11917,111917,cooperative,Cooperative,,0.03,26.950000000000003,1.8618713329329295,148,29.6,19,23.0,44,25,26.950000000000003,4,24,254,13,3,3,0,0,0,1
11918,111918,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,30.849999999999998,1.7894682095629721,164,32.8,25,25.0,60,35,30.849999999999998,3,25,140,13,1,1,2,2,0,1
11919,111919,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,21.5,1.8272329446511697,125,25.0,11,14.5,44,33,21.5,3,25,109,9,4,1,6,0,0,0
11920,111920,hoarding,Hoarding,,0.03,18.15,1.241504885429437,111,22.2,6,11.5,40,34,18.15,1,27,78,11,3,0,4,0,1,1
11921,111921,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,21.0,1.366171959749821,125,25.0,9,13.0,38,29,21.0,4,24,107,11,5,1,3,0,0,0
11922,111922,need_based_to_competitive,Need-based → competitive,10.0,0.03,17.700000000000003,1.0949876081620944,108,21.6,6,11.5,38,32,17.700000000000003,3,25,109,12,4,1,3,0,0,0
11923,111923,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,20.5,1.589379121466738,115,23.0,13,16.0,38,25,20.5,5,23,136,12,3,0,3,0,1,1
11924,111924,cooperative,Cooperative,,0.03,26.049999999999997,1.8918659858826874,137,27.4,22,23.5,34,12,26.049999999999997,5,23,199,12,3,0,4,0,0,1
11925,111925,cooperative,Cooperative,,0.03,19.200000000000003,1.5648295366466987,113,22.6,9,14.0,38,29,19.200000000000003,6,22,185,13,3,0,3,0,0,1
11926,111926,cooperative,Cooperative,,0.03,21.9,2.0963843000380367,136,27.2,6,11.0,43,37,21.9,4,24,203,12,4,1,2,0,0,1
11927,111927,hoarding,Hoarding,,0.03,19.9,1.4444241306259569,111,22.2,13,13.5,31,18,19.9,2,26,91,11,3,0,4,0,1,1
11928,111928,need_based,Need-based,,0.03,27.700000000000003,1.7615529109849457,148,29.6,22,24.5,36,14,27.700000000000003,2,26,142,12,1,1,2,2,0,2
11929,111929,hoarding,Hoarding,,0.03,14.700000000000001,1.4257341965057733,83,16.6,9,10.0,29,20,14.700000000000001,2,26,70,13,0,1,3,0,1,2
11930,111930,mixed,Mixed,,0.03,13.05,1.0663639297562404,77,15.4,6,10.0,26,20,13.05,1,27,115,12,1,0,4,0,1,2
11931,111931,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,16.950000000000003,1.321994756340325,98,19.6,9,13.0,29,20,16.950000000000003,2,26,110,12,2,1,4,0,0,1
11932,111932,cooperative,Cooperative,,0.03,18.75,1.6167187975877653,115,23.0,6,11.5,47,41,18.75,3,25,214,13,3,1,2,0,0,1
11933,111933,cooperative,Cooperative,,0.03,17.549999999999997,1.4729984175802355,107,21.4,6,11.5,36,30,17.549999999999997,3,25,176,11,3,3,3,0,0,0
11934,111934,mixed,Mixed,,0.03,15.149999999999999,1.6817178991645918,91,18.2,6,10.0,26,20,15.149999999999999,3,25,64,11,1,0,7,0,0,1
11935,111935,hoarding,Hoarding,,0.03,22.25,1.7531733695406202,125,25.0,14,17.0,36,22,22.25,1,27,103,11,2,1,4,1,1,0
11936,111936,need_based,Need-based,,0.03,25.25,1.8439760432024435,145,29.0,14,16.5,46,32,25.25,3,24,151,12,5,1,1,0,0,1
11937,111937,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,25.9,2.03285345526334,136,27.2,22,23.5,32,10,25.9,6,22,137,14,1,1,3,0,0,1
11938,111938,cooperative,Cooperative,,0.03,25.4,1.3772208946082245,141,28.2,17,21.0,44,27,25.4,4,24,203,12,4,1,2,1,0,0
11939,111939,cooperative,Cooperative,,0.03,19.35,1.4007044322776125,119,23.8,6,12.5,33,27,19.35,2,26,231,11,5,2,2,0,0,0
11940,111940,mixed,Mixed,,0.03,21.799999999999997,1.7171320856529206,122,24.4,14,19.5,31,17,21.799999999999997,2,26,121,12,2,1,2,0,2,1
11941,111941,hoarding,Hoarding,,0.03,19.200000000000003,1.1819663262183897,113,22.6,9,13.0,42,33,19.200000000000003,1,27,44,9,5,1,5,0,0,0
11942,111942,mixed,Mixed,,0.03,18.75,1.83527294999654,105,21.0,12,13.5,30,18,18.75,5,23,105,13,0,0,3,2,0,2
11943,111943,need_based_to_competitive,Need-based → competitive,10.0,0.03,20.299999999999997,1.4581339125790067,112,22.4,14,15.5,38,24,20.299999999999997,4,24,114,12,2,3,2,0,0,1
11944,111944,hoarding,Hoarding,,0.03,20.299999999999997,1.6322416774006538,117,23.4,11,13.0,44,33,20.299999999999997,3,25,98,11,1,1,5,2,0,0
11945,111945,mixed,Mixed,,0.03,20.75,1.4762218510602103,120,24.0,11,15.5,38,27,20.75,2,26,106,12,4,0,2,0,1,1
11946,111946,mixed,Mixed,,0.03,18.299999999999997,1.6237023704416527,112,22.4,6,13.5,33,27,18.299999999999997,3,25,91,12,3,0,3,0,1,1
11947,111947,mixed,Mixed,,0.03,9.75,1.1129971524525986,60,12.0,3,3.5,28,25,9.75,4,24,83,12,1,0,5,0,1,1
11948,111948,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,16.049999999999997,1.2429031871272307,92,18.4,9,11.5,41,32,16.049999999999997,3,25,104,12,2,1,4,0,0,1
11949,111949,hoarding,Hoarding,,0.03,17.85,1.176456050735804,99,19.8,12,13.0,39,27,17.85,1,27,63,10,3,1,5,1,0,0
11950,111950,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,21.75,1.5852341572743032,125,25.0,12,15.5,36,24,21.75,2,26,112,10,4,1,5,0,0,0
11951,111951,mixed,Mixed,,0.03,25.299999999999997,1.716888125312785,137,27.4,19,20.5,36,17,25.299999999999997,5,23,107,12,3,0,4,0,0,1
11952,111952,hoarding,Hoarding,,0.03,18.299999999999997,1.4651370537985746,107,21.4,9,11.5,32,23,18.299999999999997,5,23,70,11,2,1,6,0,0,0
11953,111953,hoarding,Hoarding,,0.03,22.6,1.8762108402712148,124,24.8,16,16.5,33,17,22.6,3,25,70,11,2,1,5,0,1,0
11954,111954,hoarding,Hoarding,,0.03,16.65,1.3478731411346974,101,20.2,6,9.0,47,41,16.65,2,26,96,10,4,1,5,0,0,0
11955,111955,need_based_to_competitive,Need-based → competitive,10.0,0.03,25.299999999999997,2.2313134424785437,147,29.4,13,17.5,44,31,25.299999999999997,4,24,153,12,3,1,3,0,1,0
11956,111956,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,27.5,1.4756604840249898,160,32.0,14,23.5,41,27,27.5,2,26,130,13,2,1,2,0,0,2
11957,111957,cooperative,Cooperative,,0.03,15.600000000000001,1.455019416393339,94,18.8,6,9.0,33,27,15.600000000000001,2,26,124,10,3,2,4,0,0,1
11958,111958,mixed,Mixed,,0.03,23.200000000000003,2.0807609436832837,123,24.6,19,20.5,30,11,23.200000000000003,2,26,131,11,2,1,4,1,1,0
11959,111959,mixed,Mixed,,0.03,18.6,1.159824151975483,109,21.8,9,14.0,33,24,18.6,6,22,107,13,3,0,3,0,0,1
11960,111960,hoarding,Hoarding,,0.03,13.350000000000001,1.4782614835213164,79,15.8,6,10.0,23,17,13.350000000000001,4,24,65,12,1,1,4,1,1,0
11961,111961,cooperative,Cooperative,,0.03,21.65,1.2728211537546796,126,25.2,11,16.5,35,24,21.65,4,24,190,12,4,2,2,0,0,0
11962,111962,mixed,Mixed,,0.03,17.4,1.3151519315207967,101,20.2,9,10.5,39,30,17.4,3,25,108,12,3,0,3,0,1,1
11963,111963,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,18.9,1.9232687194496987,111,22.2,9,11.5,44,35,18.9,2,26,121,12,2,1,2,0,2,1
11964,111964,mixed,Mixed,,0.03,10.05,1.4869870034129358,57,11.4,6,6.0,22,16,10.05,2,26,91,10,3,2,5,0,0,0
11965,111965,mixed,Mixed,,0.03,18.950000000000003,1.5401618743358718,103,20.6,14,14.5,36,22,18.950000000000003,3,25,129,12,3,2,2,1,0,0
11966,111966,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,19.35,1.6497403506063193,119,23.8,6,9.0,52,46,19.35,1,26,119,12,1,0,5,1,1,0
11967,111967,mixed,Mixed,,0.03,21.75,1.764133535007744,130,26.0,9,16.0,40,31,21.75,3,25,127,12,3,1,1,0,3,0
11968,111968,cooperative,Cooperative,,0.03,23.75,1.8086439149140123,135,27.0,14,14.0,55,41,23.75,4,24,187,12,3,1,4,0,0,0
11969,111969,mixed,Mixed,,0.03,19.5,1.7766481592782974,110,22.0,12,14.5,30,18,19.5,3,25,113,11,4,2,3,0,0,0
11970,111970,cooperative,Cooperative,,0.03,22.1,1.3672117491486488,124,24.8,14,16.5,36,22,22.1,3,25,187,13,3,0,1,2,0,1
11971,111971,need_based_to_competitive,Need-based → competitive,10.0,0.03,16.950000000000003,1.479763853667396,103,20.6,6,10.0,36,30,16.950000000000003,3,25,130,11,4,1,3,0,0,1
11972,111972,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,24.799999999999997,2.0368592002446277,137,27.4,17,17.5,38,21,24.799999999999997,4,24,168,13,4,0,1,0,1,1
11973,111973,hoarding,Hoarding,,0.03,21.049999999999997,1.4466370323984121,117,23.4,14,14.0,37,23,21.049999999999997,4,24,88,13,2,1,1,1,0,2
11974,111974,hoarding,Hoarding,,0.03,13.25,1.2023499225588101,80,16.0,5,8.5,27,22,13.25,4,24,60,11,1,1,6,1,0,0
11975,111975,cooperative,Cooperative,,0.03,27.25,2.080341330790785,145,29.0,22,24.5,35,13,27.25,6,22,172,12,2,1,5,0,0,0
11976,111976,need_based,Need-based,,0.03,23.15,1.8283670396957763,126,25.2,17,20.5,33,16,23.15,1,27,272,11,6,1,1,1,0,0
11977,111977,need_based,Need-based,,0.03,20.0,1.3241386540075075,105,21.0,17,18.0,30,13,20.0,2,26,84,11,2,0,5,0,1,1
11978,111978,cooperative,Cooperative,,0.03,19.549999999999997,1.9907675429767262,112,22.4,11,14.0,37,26,19.549999999999997,3,25,183,12,2,3,3,0,0,0
11979,111979,hoarding,Hoarding,,0.03,15.899999999999999,1.5020694457994108,96,19.2,6,10.0,29,23,15.899999999999999,3,25,71,11,2,1,4,0,1,1
11980,111980,need_based,Need-based,,0.03,19.65,1.7394127241921016,116,23.2,9,10.5,37,28,19.65,3,25,130,12,2,1,3,1,0,1
11981,111981,cooperative,Cooperative,,0.03,17.549999999999997,1.540214752162458,107,21.4,6,12.5,33,27,17.549999999999997,4,24,243,12,3,2,3,0,0,0
11982,111982,cooperative,Cooperative,,0.03,25.299999999999997,1.9793474849438066,132,26.4,22,23.0,36,14,25.299999999999997,4,24,131,11,4,0,4,0,0,1
11983,111983,cooperative,Cooperative,,0.03,24.5,1.7727238115806863,135,27.0,17,18.0,41,24,24.5,3,25,197,13,0,1,3,1,1,1
11984,111984,need_based_to_competitive,Need-based → competitive,10.0,0.03,13.350000000000001,1.005826000133023,79,15.8,6,8.5,26,20,13.350000000000001,3,25,80,10,3,1,5,1,0,0
11985,111985,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,12.45,1.2981099414581878,68,13.6,9,10.5,19,10,12.45,4,24,128,12,1,2,4,1,0,0
11986,111986,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,23.65,1.6949940445010476,131,26.2,16,16.5,36,20,23.65,4,24,149,13,2,1,3,0,0,1
11987,111987,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.03,17.85,1.5577063328433145,109,21.8,6,11.5,39,33,17.85,4,24,109,13,1,1,4,0,0,1
11988,111988,need_based_to_competitive,Need-based → competitive,10.0,0.03,26.049999999999997,1.9082635262145111,137,27.4,22,22.0,48,26,26.049999999999997,1,25,117,12,3,1,3,0,0,1
11989,111989,mixed,Mixed,,0.03,20.0,1.728301972282722,115,23.0,11,15.0,35,24,20.0,4,24,141,13,3,0,2,0,1,1
11990,111990,mixed,Mixed,,0.03,18.5,1.6256051741230244,100,20.0,14,14.0,40,26,18.5,3,25,90,12,3,0,3,0,1,1
11991,111991,mixed,Mixed,,0.03,20.0,1.612338273110256,105,21.0,17,17.0,26,9,20.0,2,26,94,11,2,1,4,2,0,0
